track,method,mode,role,stratum,edits,inputs,source_image_edit_pairs,base_correct_inputs,base_correct_edits,distinct_source_images,distinct_base_correct_images,semantic,target_consistency,token_parity,kl,base_correct,base_correct_damage,base_correct_preserved,base_wrong_became_correct,base_wrong_changed,on,joint_on_correct
NEW_CONFIRMATION,A2,FORCED_ON,calibration,U_keep,16,145,145,145,16,34,34,0.6015174062049062,0.44842397186147187,0.3251758658008658,0.08801431583976749,1.0,0.39848259379509376,0.6015174062049062,,,1.0,0.6015174062049062
NEW_CONFIRMATION,A2,FORCED_ON,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,A2,FORCED_ON,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.0,0.397388690577613,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,H_all,15,20,20,15,13,7,6,0.0,1.0,0.0,0.33011879871288935,0.7666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,1.0,0.0,0.3840814471244812,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,H_keep,13,15,15,15,13,6,6,0.0,1.0,0.0,0.30836007170952284,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,U_all,16,202,202,130,16,41,31,0.4380151098901099,0.40493360805860806,0.40848214285714285,0.083975346213598,0.6419986263736264,0.3972830988455988,0.6027169011544011,0.17336309523809523,0.6438988095238095,1.0,0.4380151098901099
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.17336309523809523,0.2831845238095238,0.3561011904761905,0.088367218936903,0.0,,,0.17336309523809523,0.6438988095238095,1.0,0.17336309523809523
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,U_keep,16,130,130,130,16,31,31,0.6027169011544011,0.4817099567099567,0.4406092171717172,0.08319937342545217,1.0,0.3972830988455988,0.6027169011544011,,,1.0,0.6027169011544011
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,A2,FORCED_ON,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,A2,FORCED_ON,fit,H_all,16,28,28,27,16,9,8,0.0,1.0,0.0,0.32794703512142104,0.9791666666666666,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,A2,FORCED_ON,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,0.24651457369327545,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,A2,FORCED_ON,fit,H_keep,16,27,27,27,16,8,8,0.0,1.0,0.0,0.32877379811058444,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,A2,FORCED_ON,fit,U_all,16,217,217,129,16,43,33,0.4230769230769231,0.36126373626373626,0.33756868131868134,0.0924411032088296,0.5951236263736264,0.35473710317460316,0.6452628968253968,0.11011904761904762,0.6951884920634921,1.0,0.4230769230769231
NEW_CONFIRMATION,A2,FORCED_ON,fit,U_base_wrong,16,88,88,0,0,22,0,0.11011904761904762,0.3056051587301587,0.3048115079365079,0.11121058829110494,0.0,,,0.11011904761904762,0.6951884920634921,1.0,0.11011904761904762
NEW_CONFIRMATION,A2,FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.6452628968253968,0.41748511904761904,0.36341765873015874,0.08269165449078245,1.0,0.35473710317460316,0.6452628968253968,,,1.0,0.6452628968253968
NEW_CONFIRMATION,A2,FORCED_ON,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,A2,FORCED_ON,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BASE,calibration,H_all,15,21,21,20,15,7,6,0.9666666666666667,0.0,1.0,0.0,0.9666666666666667,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,calibration,H_keep,15,20,20,20,15,6,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,BE,BASE,calibration,U_all,16,216,216,145,16,41,34,0.6727335164835165,0.28708791208791207,1.0,0.0,0.6727335164835165,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,calibration,U_base_wrong,16,71,71,0,0,20,0,0.0,0.209375,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,calibration,U_keep,16,145,145,145,16,34,34,1.0,0.33247429653679655,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,BE,BASE,calibration,positive,16,64,16,21,8,16,8,0.328125,0.328125,1.0,,0.328125,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,0.6111111111111112,0.6111111111111112,1.0,0.0,0.6111111111111112,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,H_all,15,20,20,15,13,7,6,0.7666666666666667,0.13333333333333333,1.0,0.0,0.7666666666666667,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,0.4,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,H_keep,13,15,15,15,13,6,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,U_all,16,202,202,130,16,41,31,0.6419986263736264,0.2566964285714286,1.0,0.0,0.6419986263736264,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.0,0.121875,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,U_keep,16,130,130,130,16,31,31,1.0,0.33909181096681096,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,0.5,0.5,1.0,,0.5,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,evaluation,source_style_confirmation,16,32,16,19,10,16,10,0.59375,0.59375,1.0,,0.59375,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,H_all,16,28,28,27,16,9,8,0.9791666666666666,0.0,1.0,0.0,0.9791666666666666,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,H_keep,16,27,27,27,16,8,8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,U_all,16,217,217,129,16,43,33,0.5951236263736264,0.2657967032967033,1.0,0.0,0.5951236263736264,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,U_base_wrong,16,88,88,0,0,22,0,0.0,0.22628968253968254,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,U_keep,16,129,129,129,16,33,33,1.0,0.32276785714285716,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,BE,BASE,fit,positive,16,64,16,18,6,16,6,0.28125,0.28125,1.0,,0.28125,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BASE,native,positive,16,16,16,0,0,16,0,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,H_all,15,21,21,20,15,7,6,0.0,1.0,0.0,17.343670336405435,0.9666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,14.36201286315918,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,H_keep,15,20,20,20,15,6,6,0.0,1.0,0.0,17.343506717681883,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,U_all,16,216,216,145,16,41,34,0.04945054945054945,0.2582417582417582,0.0,14.796773647869026,0.6727335164835165,0.9754464285714286,0.024553571428571428,0.09077380952380952,1.0,1.0,0.04945054945054945
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,U_base_wrong,16,71,71,0,0,20,0,0.09077380952380952,0.28928571428571426,0.0,14.59296257737137,0.0,,,0.09077380952380952,1.0,1.0,0.09077380952380952
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,U_keep,16,145,145,145,16,34,34,0.024553571428571428,0.2531182359307359,0.0,14.97465813442484,1.0,0.9754464285714286,0.024553571428571428,,,1.0,0.024553571428571428
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.0,16.219725229475234,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,H_all,15,20,20,15,13,7,6,0.0,1.0,0.0,17.587066650390625,0.7666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,1.0,0.0,12.779594039916992,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,H_keep,13,15,15,15,13,6,6,0.0,1.0,0.0,18.861230556781475,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,U_all,16,202,202,130,16,41,31,0.05288461538461539,0.25726877289377287,0.0,14.702078875932065,0.6419986263736264,0.9833333333333334,0.016666666666666666,0.1331845238095238,1.0,1.0,0.05288461538461539
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.1331845238095238,0.20669642857142856,0.0,13.75964069330976,0.0,,,0.1331845238095238,1.0,1.0,0.1331845238095238
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,U_keep,16,130,130,130,16,31,31,0.016666666666666666,0.2869656385281385,0.0,15.186376061687222,1.0,0.9833333333333334,0.016666666666666666,,,1.0,0.016666666666666666
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,H_all,16,28,28,27,16,9,8,0.0,1.0,0.0,17.37598591049512,0.9791666666666666,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,14.416952133178711,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,H_keep,16,27,27,27,16,8,8,0.0,1.0,0.0,17.388552794853847,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,U_all,16,217,217,129,16,43,33,0.05803571428571429,0.23317307692307693,0.0,14.957377840529432,0.5951236263736264,0.9791666666666666,0.020833333333333332,0.10119047619047619,1.0,1.0,0.05803571428571429
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,U_base_wrong,16,88,88,0,0,22,0,0.10119047619047619,0.22227182539682538,0.0,14.869555457338453,0.0,,,0.10119047619047619,1.0,1.0,0.10119047619047619
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.020833333333333332,0.2458581349206349,0.0,15.099979762685678,1.0,0.9791666666666666,0.020833333333333332,,,1.0,0.020833333333333332
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,H_all,15,21,21,20,15,7,6,0.06666666666666667,0.9333333333333333,0.06666666666666667,16.382912508646648,0.9666666666666667,0.9,0.1,0.0,1.0,0.9333333333333333,0.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,14.36201286315918,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,H_keep,15,20,20,20,15,6,6,0.1,0.9,0.1,15.90417874654134,1.0,0.9,0.1,,,0.9,0.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,U_all,16,216,216,145,16,41,34,0.20020604395604397,0.25995879120879123,0.2087912087912088,11.4601277751582,0.6727335164835165,0.7281543109668109,0.271845689033189,0.040178571428571425,0.9056547619047619,0.7912087912087912,0.02712912087912088
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,U_base_wrong,16,71,71,0,0,20,0,0.040178571428571425,0.23869047619047618,0.0943452380952381,12.859908275519098,0.0,,,0.040178571428571425,0.9056547619047619,0.9056547619047619,0.040178571428571425
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,U_keep,16,145,145,145,16,34,34,0.271845689033189,0.2841743326118326,0.256220689033189,10.976211693510951,1.0,0.7281543109668109,0.271845689033189,,,0.7437793109668109,0.015625
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.03333333333333333,15.420448686811659,0.6111111111111112,0.0,1.0,1.0,1.0,0.9666666666666667,0.9666666666666667
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,evaluation,H_all,15,20,20,15,13,7,6,0.03333333333333333,0.9666666666666667,0.03333333333333333,17.08408015569051,0.7666666666666667,0.9230769230769231,0.07692307692307693,0.0,1.0,0.9666666666666667,0.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,1.0,0.0,12.779594039916992,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,evaluation,H_keep,13,15,15,15,13,6,6,0.07692307692307693,0.9230769230769231,0.07692307692307693,17.700492492088905,1.0,0.9230769230769231,0.07692307692307693,,,0.9230769230769231,0.0
NEW_CONFIRMATION,BE,BE_NATIVE_ROUTED,evaluation,U_all,16,202,202,130,16,41,31,0.23036858974358976,0.22413003663003664,0.2945856227106227,10.273079024348068,0.6419986263736264,0.6673588564213564,0.33264114357864355,0.049107142857142856,0.7476190476190476,0.7054143772893773,0.02403846153846154
