track,method,mode,role,stratum,edits,inputs,source_image_edit_pairs,base_correct_inputs,base_correct_edits,distinct_source_images,distinct_base_correct_images,semantic,target_consistency,token_parity,kl,base_correct,base_correct_damage,base_correct_preserved,base_wrong_became_correct,base_wrong_changed,on,joint_on_correct
NEW_CONFIRMATION,A2,FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.6452628968253968,0.41748511904761904,0.36341765873015874,0.08269165449078245,1.0,0.35473710317460316,0.6452628968253968,,,1.0,0.6452628968253968
NEW_CONFIRMATION,A2,FORCED_ON,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,A2,FORCED_ON,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,H_all,15,21,21,20,15,7,6,0.0,1.0,0.0,17.343670336405435,0.9666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,14.36201286315918,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,H_keep,15,20,20,20,15,6,6,0.0,1.0,0.0,17.343506717681883,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,U_all,16,216,216,145,16,41,34,0.04945054945054945,0.2582417582417582,0.0,14.796773647869026,0.6727335164835165,0.9754464285714286,0.024553571428571428,0.09077380952380952,1.0,1.0,0.04945054945054945
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,U_base_wrong,16,71,71,0,0,20,0,0.09077380952380952,0.28928571428571426,0.0,14.59296257737137,0.0,,,0.09077380952380952,1.0,1.0,0.09077380952380952
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,U_keep,16,145,145,145,16,34,34,0.024553571428571428,0.2531182359307359,0.0,14.97465813442484,1.0,0.9754464285714286,0.024553571428571428,,,1.0,0.024553571428571428
NEW_CONFIRMATION,BE,BE_FORCED_ON,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.0,16.219725229475234,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,H_all,15,20,20,15,13,7,6,0.0,1.0,0.0,17.587066650390625,0.7666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,1.0,0.0,12.779594039916992,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,H_keep,13,15,15,15,13,6,6,0.0,1.0,0.0,18.861230556781475,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,U_all,16,202,202,130,16,41,31,0.05288461538461539,0.25726877289377287,0.0,14.702078875932065,0.6419986263736264,0.9833333333333334,0.016666666666666666,0.1331845238095238,1.0,1.0,0.05288461538461539
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.1331845238095238,0.20669642857142856,0.0,13.75964069330976,0.0,,,0.1331845238095238,1.0,1.0,0.1331845238095238
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,U_keep,16,130,130,130,16,31,31,0.016666666666666666,0.2869656385281385,0.0,15.186376061687222,1.0,0.9833333333333334,0.016666666666666666,,,1.0,0.016666666666666666
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,H_all,16,28,28,27,16,9,8,0.0,1.0,0.0,17.37598591049512,0.9791666666666666,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,14.416952133178711,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,H_keep,16,27,27,27,16,8,8,0.0,1.0,0.0,17.388552794853847,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,U_all,16,217,217,129,16,43,33,0.05803571428571429,0.23317307692307693,0.0,14.957377840529432,0.5951236263736264,0.9791666666666666,0.020833333333333332,0.10119047619047619,1.0,1.0,0.05803571428571429
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,U_base_wrong,16,88,88,0,0,22,0,0.10119047619047619,0.22227182539682538,0.0,14.869555457338453,0.0,,,0.10119047619047619,1.0,1.0,0.10119047619047619
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.020833333333333332,0.2458581349206349,0.0,15.099979762685678,1.0,0.9791666666666666,0.020833333333333332,,,1.0,0.020833333333333332
NEW_CONFIRMATION,BE,BE_FORCED_ON,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,BE,BE_FORCED_ON,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H_all,15,21,21,20,15,7,6,0.3,0.6666666666666666,0.06666666666666667,0.1845911142726739,0.9666666666666667,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.3
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,0.0,0.008508589118719101,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H_keep,15,20,20,20,15,6,6,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.18455301163097224,1.0,0.6666666666666666,0.3333333333333333,,,1.0,0.3333333333333333
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U_all,16,216,216,145,16,41,34,0.6318681318681318,0.34958791208791207,0.6002747252747253,0.025838432042621786,0.6727335164835165,0.13134244227994227,0.8686575577200577,0.14069940476190476,0.36569940476190477,1.0,0.6318681318681318
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U_base_wrong,16,71,71,0,0,20,0,0.14069940476190476,0.2365327380952381,0.6343005952380952,0.028865356718363596,0.0,,,0.14069940476190476,0.36569940476190477,1.0,0.14069940476190476
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U_keep,16,145,145,145,16,34,34,0.8686575577200577,0.4212188852813853,0.5800865800865801,0.016532817122509844,1.0,0.13134244227994227,0.8686575577200577,,,1.0,0.8686575577200577
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.0,0.40042449984285566,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,H_all,15,20,20,15,13,7,6,0.3,0.6,0.1,0.19620168992939094,0.7666666666666667,0.5384615384615384,0.46153846153846156,0.0,1.0,1.0,0.3
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,0.4,0.0,0.21006363891065122,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,H_keep,13,15,15,15,13,6,6,0.46153846153846156,0.5384615384615384,0.11538461538461539,0.14840027602174535,1.0,0.5384615384615384,0.46153846153846156,,,1.0,0.46153846153846156
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,U_all,16,202,202,130,16,41,31,0.579842032967033,0.3432348901098901,0.6585393772893773,0.016406888813525165,0.6419986263736264,0.15018037518037516,0.8498196248196248,0.09300595238095238,0.2883928571428571,1.0,0.579842032967033
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.09300595238095238,0.18571428571428572,0.7116071428571429,0.008317697963502724,0.0,,,0.09300595238095238,0.2883928571428571,1.0,0.09300595238095238
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,U_keep,16,130,130,130,16,31,31,0.8498196248196248,0.4241657647907648,0.6575757575757576,0.01876320211195439,1.0,0.15018037518037516,0.8498196248196248,,,1.0,0.8498196248196248
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,H_all,16,28,28,27,16,9,8,0.5729166666666666,0.40625,0.2604166666666667,0.03778692275955109,0.9791666666666666,0.40625,0.59375,0.0,0.0,1.0,0.5729166666666666
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0030999507289379835,0.0,,,0.0,0.0,1.0,0.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,H_keep,16,27,27,27,16,8,8,0.59375,0.40625,0.25,0.03779150342112795,1.0,0.40625,0.59375,,,1.0,0.59375
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,U_all,16,217,217,129,16,43,33,0.5590659340659341,0.30597527472527475,0.6085164835164836,0.010814686404808446,0.5951236263736264,0.10595238095238095,0.8940476190476191,0.05327380952380952,0.3075644841269841,1.0,0.5590659340659341
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,U_base_wrong,16,88,88,0,0,22,0,0.05327380952380952,0.22480158730158728,0.6924355158730159,0.009991302654565343,0.0,,,0.05327380952380952,0.3075644841269841,1.0,0.05327380952380952
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.8940476190476191,0.38283730158730156,0.5418154761904762,0.012384655394851053,1.0,0.10595238095238095,0.8940476190476191,,,1.0,0.8940476190476191
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,L16-W2_GROUP_CONSTRAINED,FORCED_ON,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,H_all,15,21,21,20,15,7,6,0.0,1.0,0.0,0.5983468701442083,0.9666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,0.4710497260093689,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,H_keep,15,20,20,20,15,6,6,0.0,1.0,0.0,0.5994715422391892,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,U_all,16,216,216,145,16,41,34,0.39629120879120877,0.3866758241758242,0.28331043956043955,0.17998597632136448,0.6727335164835165,0.4620986652236652,0.5379013347763347,0.12931547619047618,0.7341517857142857,1.0,0.39629120879120877
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,U_base_wrong,16,71,71,0,0,20,0,0.12931547619047618,0.2980654761904762,0.26584821428571426,0.21452345423874378,0.0,,,0.12931547619047618,0.7341517857142857,1.0,0.12931547619047618
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,U_keep,16,145,145,145,16,34,34,0.5379013347763347,0.44274215367965364,0.2930420274170274,0.16056348193447423,1.0,0.4620986652236652,0.5379013347763347,,,1.0,0.5379013347763347
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.0,0.6761741184857156,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,H_all,15,20,20,15,13,7,6,0.0,1.0,0.0,0.6040024608373642,0.7666666666666667,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,1.0,0.0,0.6132313251495362,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,H_keep,13,15,15,15,13,6,6,0.0,1.0,0.0,0.5937330825970724,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,U_all,16,202,202,130,16,41,31,0.399496336996337,0.38930860805860806,0.33499313186813184,0.16756601219570327,0.6419986263736264,0.45450036075036077,0.5454996392496393,0.15104166666666666,0.6997023809523809,1.0,0.399496336996337
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.15104166666666666,0.3144345238095238,0.30029761904761904,0.17532486931112154,0.0,,,0.15104166666666666,0.6997023809523809,1.0,0.15104166666666666
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,U_keep,16,130,130,130,16,31,31,0.5454996392496393,0.44041531385281385,0.3555127164502164,0.1647327398166561,1.0,0.45450036075036077,0.5454996392496393,,,1.0,0.5454996392496393
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,H_all,16,28,28,27,16,9,8,0.0,1.0,0.0,0.6128628191848596,0.9791666666666666,1.0,0.0,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,0.477297306060791,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,H_keep,16,27,27,27,16,8,8,0.0,1.0,0.0,0.6144081863264242,1.0,1.0,0.0,,,1.0,0.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,U_all,16,217,217,129,16,43,33,0.35370879120879123,0.36160714285714285,0.3008241758241758,0.16781839081230937,0.5951236263736264,0.4807539682539682,0.5192460317460318,0.12053571428571427,0.6908482142857143,1.0,0.35370879120879123
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,U_base_wrong,16,88,88,0,0,22,0,0.12053571428571427,0.3160218253968254,0.3091517857142857,0.19871241747711635,0.0,,,0.12053571428571427,0.6908482142857143,1.0,0.12053571428571427
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.5192460317460318,0.4065724206349206,0.29804067460317457,0.14687816985267366,1.0,0.4807539682539682,0.5192460317460318,,,1.0,0.5192460317460318
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W0_TASK_ONLY,FORCED_ON,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,H_all,15,21,21,20,15,7,6,0.3,0.6666666666666666,0.13333333333333333,0.08345452027861029,0.9666666666666667,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.3
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,0.0,0.00866542849689722,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,H_keep,15,20,20,20,15,6,6,0.3333333333333333,0.6666666666666666,0.13333333333333333,0.08340405493509025,1.0,0.6666666666666666,0.3333333333333333,,,1.0,0.3333333333333333
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,U_all,16,216,216,145,16,41,34,0.6191620879120879,0.37637362637362637,0.6823489010989011,0.01109521134049918,0.6727335164835165,0.13235254329004328,0.8676474567099567,0.08132440476190476,0.23913690476190477,1.0,0.6191620879120879
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,U_base_wrong,16,71,71,0,0,20,0,0.08132440476190476,0.2834077380952381,0.7608630952380953,0.010750444689195622,0.0,,,0.08132440476190476,0.23913690476190477,1.0,0.08132440476190476
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,U_keep,16,145,145,145,16,34,34,0.8676474567099567,0.441831259018759,0.6549963924963925,0.010637755942123812,1.0,0.13235254329004328,0.8676474567099567,,,1.0,0.8676474567099567
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,calibration,positive,16,64,16,21,8,16,8,0.984375,0.984375,0.0,,0.328125,0.0,1.0,0.9807692307692307,1.0,1.0,0.984375
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.0,0.21229689425064457,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,H_all,15,20,20,15,13,7,6,0.3,0.6,0.13333333333333333,0.08614716484832267,0.7666666666666667,0.5384615384615384,0.46153846153846156,0.0,0.8,1.0,0.3
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,0.4,0.2,0.08035888588055969,0.0,,,0.0,0.8,1.0,0.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,H_keep,13,15,15,15,13,6,6,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.06991168407078546,1.0,0.5384615384615384,0.46153846153846156,,,1.0,0.46153846153846156
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,U_all,16,202,202,130,16,41,31,0.5987293956043956,0.3524496336996337,0.6786858974358975,0.011618348216994064,0.6419986263736264,0.1280573593073593,0.8719426406926407,0.11235119047619047,0.3104166666666667,1.0,0.5987293956043956
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.11235119047619047,0.23050595238095237,0.6895833333333333,0.008386803291898018,0.0,,,0.11235119047619047,0.3104166666666667,1.0,0.11235119047619047
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,U_keep,16,130,130,130,16,31,31,0.8719426406926407,0.42441378066378066,0.6921266233766233,0.013551002779197746,1.0,0.1280573593073593,0.8719426406926407,,,1.0,0.8719426406926407
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,fit,H_all,16,28,28,27,16,9,8,0.3854166666666667,0.59375,0.23958333333333331,0.04658152282354422,0.9791666666666666,0.59375,0.40625,0.0,1.0,1.0,0.3854166666666667
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,0.0,0.00842064805328846,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,fit,H_keep,16,27,27,27,16,8,8,0.40625,0.59375,0.25,0.0465624127779544,1.0,0.59375,0.40625,,,1.0,0.40625
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,fit,U_all,16,217,217,129,16,43,33,0.5182005494505495,0.33722527472527475,0.7558379120879121,0.007076342059343125,0.5951236263736264,0.15535714285714286,0.8446428571428571,0.04538690476190476,0.17194940476190476,1.0,0.5182005494505495
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,fit,U_base_wrong,16,88,88,0,0,22,0,0.04538690476190476,0.2638640873015873,0.8280505952380952,0.006714907295001525,0.0,,,0.04538690476190476,0.17194940476190476,1.0,0.04538690476190476
NEW_CONFIRMATION,P4-W1_KL_0.1,FORCED_ON,fit,U_keep,16,129,129,129,16,33,33,0.8446428571428571,0.4105406746031746,0.7278521825396825,0.007413091412848059,1.0,0.15535714285714286,0.8446428571428571,,,1.0,0.8446428571428571
